tag	class	mesh	cnt_tex1	tex1[0]	tex1[1]	tex1[2]	tex1[3]	tex1[4]	cnt_tex2	tex1[0]	tex1[1]	cnt_dtab1	dtab1[0]	dtab1[1]	dtab1[2]	dtab1[3]	dtab1[4]	dtab1[5]	dtab1[6]	dtab1[7]	dtab1[8]	dtab1[9]	dtab1[10]	dtab1[11]	dtab1[12]	dtab1[13]	dtab1[14]	dtab1[15]	dtab1[16]	dtab1[17]	dtab1[18]	dtab1[19]	dtab1[20]	dtab1[21]	dtab1[22]	dtab1[23]	dtab1[24]	dtab1[25]	npc_speed	unk0_cnt	unk0_tab	cnt_snd1	snd1[0]	snd1[1]	snd1[2]	cnt_snd2	snd2[0]	snd2[1]	snd2[2]	snd2[3]	snd2[4]	cnt_snd3	snd3[0]	snd3[1]	snd3[2]	rb_effect_on	rb_effect	rb_effect_fl	unk1_cnt	unk1_tab[0]	unk1_tab[1]	unk1_tab[2]	unk1_tab[3]	unk1_tab[4]	effect	UNK_2	sound_rad	sound_vol	sound_rnd	quest_be	class_lim_?
14322	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14323	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14324	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14325	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14326	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14327	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14328	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14329	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14330	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14331	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14332	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14333	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14334	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14335	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14336	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14337	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14338	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14339	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14340	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14341	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14342	LineageMonster.unicorn_boxer	LineageMonsters.unicorn_boxer_m00	1	LineageMonstersTex.unicorn_boxer_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_b_dmg_1	MonSound.unicorn_b_dmg_2	MonSound.unicorn_b_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14343	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14344	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14345	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14346	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14347	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14348	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14349	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14350	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	MonSound.Hit_normal_12		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14351	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14352	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14353	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14354	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14355	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14356	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14357	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14358	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14359	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14360	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14361	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14362	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14363	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14364	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14365	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14366	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14367	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14368	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14369	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14370	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14371	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14372	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14373	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14374	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
14375	LineageMonster.unicorn_mirage	LineageMonsters.unicorn_mirage_m00	1	LineageMonstersTex.unicorn_mirage_t00					0			2	4416	7																									1.00000000	0		1				4	MonSound.Hit_Shell_1	MonSound.Hit_normal_3	MonSound.Hit_Wood_3	ItemSound.shield_steel_9		3	MonSound.unicorn_m_dmg_1	MonSound.unicorn_m_dmg_2	MonSound.unicorn_m_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
