id	name	add_name	description	popup	set_ids	set_bonus_desc	set_extra_id	set_extra_desc	unk[0]	unk[1]	special_enchant_amount	special_enchant_desc
8461	Red Ugly Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8462	Red Fat Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8463	Large Red Nimble Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8464	Large Red Ugly Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8465	Large Red Fat Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8466	Small White Nimble Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8467	Small White Ugly Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8468	Small White Fat Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8469	White Nimble Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8470	White Ugly Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8471	White Fat Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8472	High Grade - Large White Nimble Fish		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8473	Large White Ugly Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8474	Large White Fat Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8475	Small Black Nimble Fish: Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8476	Small Black Ugly Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8477	Small Black Fat Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8478	Black Nimble Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8479	Black Ugly Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8480	Black Fat Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8481	Large Black Nimble Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8482	Large Black Ugly Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8483	Large Black Fat Fish - Upper Grade		a,Double-click to randomly transform an item. The transformed item can be used to make other items.\0	-1	a,	a,	a,	a,	0	0	0	a,
8484	Prize-Winning Fishing Lure		a,Use this lure to increase your chances of catching a large, prize-winning fish.\0	-1	a,	a,	a,	a,	0	0	0	a,
8485	Prize-Winning Night Fishing Lure		a,Use this lure at night to increase your chances of catching a large, prize-winning fish. It cannot be used during the day.\0	-1	a,	a,	a,	a,	0	0	0	a,
8486	Prize-Winning Novice Fishing Lure		a,Novice fishermen should use this lure to increase the chances of catching a large, prize-winning fish. Only fish intended for novice fishermen will take this bait, however.\0	-1	a,	a,	a,	a,	0	0	0	a,
8487	Recipe: Destroyer Hammer (60%)		a,This formula for manufacturing a Destroyer Hammer can only be used by Dwarves and Requires Create Item - Skill Level 7. The success rate is 60%.\0	-1	a,	a,	a,	a,	0	0	0	a,
8488	Engraved Hammer		a,A hammer with a pattern engraved on its handle.\0	-1	a,	a,	a,	a,	0	0	0	a,
8489	Daimon's Eyes		a,Eyes obtained by killing Daimon the White-Eyed.\0	-1	a,	a,	a,	a,	0	0	0	a,
8490	Hestia's Fairy Stone		a,Fairy Stone obtained by defeating Hestia, the Guardian Deity of the Hot Springs.\0	-1	a,	a,	a,	a,	0	0	0	a,
8491	Nucleus of Lesser Golem		a,Nucleus obtained by defeating the Lesser Golem.\0	-1	a,	a,	a,	a,	0	0	0	a,
8492	Falston's Fang		a,Fangs obtained by killing Falston, the Demon's Agent.\0	-1	a,	a,	a,	a,	0	0	0	a,
8493	Shaid's Talon		a,Talon obtained by defeating Spike Stakato Queen Shaid.\0	-1	a,	a,	a,	a,	0	0	0	a,
8494	Nucleus of Flamestone Giant		a,Nucleus obtained by defeating Flamestone Giant\0	-1	a,	a,	a,	a,	0	0	0	a,
8495	Book of Grey Star		a,The book that Obi the railroad worker said was stolen by thieves. It tells the story of a train that flys.\0	-1	a,	a,	a,	a,	0	0	0	a,
8496	Gludio's Luminous Lure		a,A luminous lure that is used to catch Gludio's Big Fish.  It is used in Gludio Territory by fishermen whose Fishing Mastery Level is between 7 and 9.\0	-1	a,	a,	a,	a,	0	0	0	a,
8497	Dion's Luminous Lure		a,This luminous fishing lure can be used to catch Dion's Big Fish. It is used in Dion Territory by fishermen whose Fishing Mastery Level is 10-12.\0	-1	a,	a,	a,	a,	0	0	0	a,
8498	Giran's Luminous Lure		a,This luminous fishing lure can be used to catch Giran's Big Fish. It is used in Giran Territory by fishermen whose Fishing Mastery Level is 16-18.\0	-1	a,	a,	a,	a,	0	0	0	a,
8499	Oren's Luminous Lure		a,This luminous fishing lure can be used to catch Oren's Big Fish. It is used in Oren Territory by fishermen whose Fishing Mastery Level is 7-9.\0	-1	a,	a,	a,	a,	0	0	0	a,
8500	Aden's Luminous Lure		a,This luminous fishing lure can be used to catch Aden's Big Fish. It is used in Aden Territory by fishermen whose Fishing Mastery Level is 19-21.\0	-1	a,	a,	a,	a,	0	0	0	a,
8501	Innadril's Luminous Lure		a,This luminous fishing lure can be used to catch Innadril's Big Fish. It is used in Innadril Territory by fishermen whose Fishing Mastery Level is 13-15.\0	-1	a,	a,	a,	a,	0	0	0	a,
8502	Goddard's Luminous Lure		a,This luminous fishing lure can be used to catch Goddard's Big Fish. It is used in Goddard Territory by fishermen whose Fishing Mastery Level is 25-27.\0	-1	a,	a,	a,	a,	0	0	0	a,
8503	Rune's Luminous Lure		a,This luminous fishing lure can be used to catch Rune's Big Fish. It is used in Rune Territory by fishermen whose Fishing Mastery Level is 22-24.\0	-1	a,	a,	a,	a,	0	0	0	a,
8504	Schuttgart's Luminous Lure		a,This luminous fishing lure can be used to catch Schuttgart's Big Fish. It is used in Schuttgart Territory by fishermen whose Fishing Mastery Level is 7-9.\0	-1	a,	a,	a,	a,	0	0	0	a,
8505	Green Luminous Lure - Low Grade		a,This fishing lure can be used to catch fast-moving low grade fish at night. The higher the lure's grade, the faster the fish will take the bait. It cannot be used during the day.\0	-1	a,	a,	a,	a,	0	0	0	a,
8506	Green Luminous Lure		a,This fishing lure can be used to catch fast-moving fish at night. The higher the lure's grade, the faster the fish will take the bait. It lure cannot be used during the day.\0	-1	a,	a,	a,	a,	0	0	0	a,
8507	Green Colored Lure - High Grade		a,This fishing lure can be used to catch fast-moving high grade fish at night. The higher the lure's grade, the faster the fish will take the bait. It cannot be used during the day.\0	-1	a,	a,	a,	a,	0	0	0	a,
8508	Purple Luminous Lure - Low Grade		a,This fishing lure can be used to catch broad low grade fish at night. The higher the lure's grade, the faster the fish will take the bait. It cannot be used during the day.\0	-1	a,	a,	a,	a,	0	0	0	a,
8509	Purple Luminous Lure		a,This fishing lure can be used to catch broad fish at night. The higher the lure's grade, the faster the fish will take the bait. It cannot be used during the day.\0	-1	a,	a,	a,	a,	0	0	0	a,
8510	Purple Luminous Lure - High Grade		a,This fishing lure can be used to catch broad high grade fish at night. The higher the lure's grade, the faster the fish will take the bait. It cannot be used during the day.\0	-1	a,	a,	a,	a,	0	0	0	a,
8511	Yellow Luminous Lure - Low Grade		a,This fishing lure can be used to catch ugly low grade fish at night. The higher the lure's grade, the faster the fish will take the bait. It cannot be used during the day.\0	-1	a,	a,	a,	a,	0	0	0	a,
8512	Yellow Luminous Lure		a,This fishing lure can be used to catch ugly fish at night. The higher the lure's grade, the faster the fish will take the bait. It cannot be used during the day.\0	-1	a,	a,	a,	a,	0	0	0	a,
8513	Yellow Luminous Lure - High Grade		a,This fishing lure can be used to catch ugly high grade fish at night. The higher the lure's grade, the faster the fish will take the bait. It cannot be used during the day.\0	-1	a,	a,	a,	a,	0	0	0	a,
8514	Remnants of Old Dwarves' Dreams		a,This strange object may be dropped by the ghosts of ancient Dwarves as they find eternal rest.\0	-1	a,	a,	a,	a,	0	0	0	a,
8515	Charm of Courage: No Grade		a,Prevents Exp. loss if killed during a siege war. (For Level 1 - Level 19)\0	-1	a,	a,	a,	a,	0	0	0	a,
8516	Charm of Courage: D-Grade		a,Prevents Exp. loss if killed during a siege war. (For Level 20 - Level 39)\0	-1	a,	a,	a,	a,	0	0	0	a,
8517	Charm of Courage: C-Grade		a,Prevents Exp. loss if killed during a siege war. (For Level 40 - Level 51)\0	-1	a,	a,	a,	a,	0	0	0	a,
8518	Charm of Courage: B-Grade		a,Prevents Exp. loss if killed during a siege war. (For Level 52 - Level 60)\0	-1	a,	a,	a,	a,	0	0	0	a,
8519	Charm of Courage: A-Grade		a,Prevents Exp. loss if killed during a siege war. (For Level 61 ~ Level 75) \0	-1	a,	a,	a,	a,	0	0	0	a,
8520	Charm of Courage: S-Grade		a,Prevents Exp. loss if killed during a siege war (for Level 76 - Level 80). Can also be used by characters below level 76.\0	-1	a,	a,	a,	a,	0	0	0	a,
8521	Seed: Sea Coba		a,Plant this seed onto a monster in the Rune area and it will bear the fruit of the Sea Coba. For best results, a level 74-84 character must plant it on a level 74-84 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
8522	Seed: Alternative Sea Coba		a,Plant this seed onto a monster in the Rune area and it will bear the fruit of the Alternative Sea Coba. For best results, a level 74-84 character must plant it on a level 74-84 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
8523	Seed: Twin Coba		a,Plant this seed onto a monster in the Rune area and it will bear the fruit of the Twin Coba. For best results, a level 77-87 character must plant it on a level 77-87 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
8524	Seed: Alternative Twin Coba		a,Plant this seed onto a monster in the Rune area and it will bear the fruit of the Alternative Twin Coba. For best results, a level 77-87 character must plant it on a level 77-87 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
8525	Seed: Great Coba		a,Plant this seed onto a monster in the Rune area and it will bear the fruit of the Great Coba. For best results, a level 80-90 character must plant it on a level 80-90 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
8526	Seed: Alternative Great Coba		a,Plant this seed onto a monster in the Rune area and it will bear the fruit of the Alternative Great Coba. For best results, a level 80-90 character must plant it on a level 80-90 monster.\0	-1	a,	a,	a,	a,	0	0	0	a,
8534	Adventurer's Box: C-Grade Accessory (Low Grade)		a,Open the box for a chance to obtain a C-Grade, low quality accessory.\0	-1	a,	a,	a,	a,	0	0	0	a,
8535	Adventurer's Box: C-Grade Accessory (Medium Grade)		a,Open the box for a chance to obtain a C-Grade, medium quality accessory.\0	-1	a,	a,	a,	a,	0	0	0	a,
8536	Adventurer's Box: C-Grade Accessory (High Grade)		a,Open the box for a chance to obtain a C-Grade, high quality accessory.\0	-1	a,	a,	a,	a,	0	0	0	a,
8537	Adventurer's Box: B-Grade Accessory (Low Grade)		a,Open the box for a chance to obtain a B-Grade, low quality accessory.\0	-1	a,	a,	a,	a,	0	0	0	a,
8538	Adventurer's Box: B-Grade Accessory (High Grade)		a,Open the box for a chance to obtain a B-Grade, high quality accessory.\0	-1	a,	a,	a,	a,	0	0	0	a,
8539	Adventurer's Box: Hair Accessory		a,Open the box for a chance to obtain a Raider's Hair Accessory.\0	-1	a,	a,	a,	a,	0	0	0	a,
8540	Adventurer's Box: Cradle of Creation		a,Open the box for a chance to obtain a Cradle of Creation.\0	-1	a,	a,	a,	a,	0	0	0	a,
8542	Newbie Travel Token		a,This token is used to help novice travelers move to various places. Characters under level 20 may redeem it at a Newbie Guide for travel between Talking Island Village, Dark Elf Village, Elven Village, Dwarven Village and Orc Village.\0	-1	a,	a,	a,	a,	0	0	0	a,
8543	Bead Parcel		a,Take this parcel of woven beads to Warehouse Chief Yasheni in the Town of Schuttgart.\0	-1	a,	a,	a,	a,	0	0	0	a,
8544	Timora Orc's Head		a,Severed head of the cowardly Timora Orc who betrayed his own tribe and joined the Ragna Orcs.\0	-1	a,	a,	a,	a,	0	0	0	a,
8545	Kasha Spider's Tooth		a,This crooked spider's tooth was pulled out by hand during close combat.\0	-1	a,	a,	a,	a,	0	0	0	a,
8546	Horn of Baar Dre Vanul		a,This smooth, flawless horn comes from Baar Dre Vanul, who inhabits the Immortal Plateau's Southern Region.\0	-1	a,	a,	a,	a,	0	0	0	a,
8547	Old Box		a,An old box that can be caught by fishing in the Hot Springs area. If you double-click it, you can obtain the Certificate for Participation in a Clan Hall war in the Hot Springs at a certain rate of probability.\0	-1	a,	a,	a,	a,	0	0	0	a,
8548	Hot Springs Lure		a,This fishing lure can be used to catch old box while fishing in the Hot Springs area in Goddard. Only characters with Fishing Mastery Level 20 or higher can haul in the old box.\0	-1	a,	a,	a,	a,	0	0	0	a,
8549	Bruin Lizardman Blood		a,Blood obtained by slaying a Bruin Lizardman.\0	-1	a,	a,	a,	a,	0	0	0	a,
8550	Picot Araneid's Leg		a,Leg obtained by slaying a Picot Araneid.\0	-1	a,	a,	a,	a,	0	0	0	a,
8551	Box of Cheerleading Gear Used to encourage victory.		a,Box of Cheerleading Items for Cheering on the Red Devils. If you double-click it, it will randomly change to a different item.\0	-1	a,	a,	a,	a,	0	0	0	a,
8553	Red Mask of Victory, Fabric		a,The essential ingredient needed to make a Mask of the Red Devils. It can be sold at a regular store.\0	-1	a,	a,	a,	a,	0	0	0	a,
8554	Recipe: Red Mask of Victory (100%)		a,For All Tribes. Recipe for a Mask of the Red Devils. Requires Create Common Item Skill Level 4.\0	-1	a,	a,	a,	a,	0	0	0	a,
8555	Echo Crystal - Viva Victory Korea		a,Echo Crystal that plays the theme music of the World Cup. It disappears after one use.\0	-1	a,	a,	a,	a,	0	0	0	a,
8556	Dewdrop of Destruction		a,Clicking the Dewdrop of Destruction will make the portrait disappear. It will disappear when one enters the Last Imperial Sepulcher.\0	-1	a,	a,	a,	a,	0	0	0	a,
8570	Event Gift Box		a,An item that is used for the PC Café coupon event.  If you double-click it, it will randomly change to a different item. This item cannot be exchanged or dropped. (This item can be used when the weight gauge shows less than 80% and 10 or more empty slots are available in the inventory.)\0	-1	a,	a,	a,	a,	0	0	0	a,
8571	Event Gift Box		a,An item that is used for the PC Café coupon event.  If you double-click it, it will randomly change to a different item. This item cannot be exchanged or dropped. (This item can be used when the weight gauge shows less than 80% and 10 or more empty slots are available in the inventory.)\0	-1	a,	a,	a,	a,	0	0	0	a,
8572	Event Gift Box		a,An item that is used for the PC Café coupon event.  If you double-click it, it will randomly change to a different item. This item cannot be exchanged or dropped. (This item can be used when the weight gauge shows less than 80% and 10 or more empty slots are available in the inventory.)\0	-1	a,	a,	a,	a,	0	0	0	a,
8573	Event Gift Box		a,An item that is used for the PC Café coupon event.  If you double-click it, it will randomly change to a different item. This item cannot be exchanged or dropped. (This item can be used when the weight gauge shows less than 80% and 10 or more empty slots are available in the inventory.)\0	-1	a,	a,	a,	a,	0	0	0	a,
8574	Event Gift Box		a,An item that is used for the PC Café coupon event.  If you double-click it, it will randomly change to a different item. This item cannot be exchanged or dropped. (This item can be used when the weight gauge shows less than 80% and 10 or more empty slots are available in the inventory.)\0	-1	a,	a,	a,	a,	0	0	0	a,
8575	Event Gift Box		a,An item that is used for the PC Café coupon event.  If you double-click it, it will randomly change to a different item. This item cannot be exchanged or dropped. (This item can be used when the weight gauge shows less than 80% and 10 or more empty slots are available in the inventory.)\0	-1	a,	a,	a,	a,	0	0	0	a,
